raw_daily,raw_weekly,prefecture,date,pollen_harmonized_daily
12,14,Ibaraki,2021.02.08,11.931429
9,14,Ibaraki,2021.02.09,8.9485722
8,14,Ibaraki,2021.02.10,7.9542861
8,14,Ibaraki,2021.02.11,7.9542861
3,14,Ibaraki,2021.02.12,2.9828572
5,14,Ibaraki,2021.02.13,4.9714289
12,27,Ibaraki,2021.02.14,11.389091
6,27,Ibaraki,2021.02.15,5.6945457
20,27,Ibaraki,2021.02.16,18.981819
21,27,Ibaraki,2021.02.17,19.93091
15,27,Ibaraki,2021.02.18,14.236364
7,27,Ibaraki,2021.02.19,6.6436367
18,27,Ibaraki,2021.02.20,17.083637
38,100,Ibaraki,2021.02.21,38
74,100,Ibaraki,2021.02.22,74
100,100,Ibaraki,2021.02.23,100
50,100,Ibaraki,2021.02.24,50
29,100,Ibaraki,2021.02.25,29.000002
29,100,Ibaraki,2021.02.26,29.000002
28,100,Ibaraki,2021.02.27,28.000002
25,54,Ibaraki,2021.02.28,25.532608
23,54,Ibaraki,2021.03.01,23.490002
24,54,Ibaraki,2021.03.02,24.511303
31,54,Ibaraki,2021.03.03,31.660435
26,54,Ibaraki,2021.03.04,26.553913
20,54,Ibaraki,2021.03.05,20.426088
35,54,Ibaraki,2021.03.06,35.745651
24,41,Ibaraki,2021.03.07,23.780003
22,41,Ibaraki,2021.03.08,21.798334
19,41,Ibaraki,2021.03.09,18.825834
32,41,Ibaraki,2021.03.10,31.706669
22,41,Ibaraki,2021.03.11,21.798334
16,41,Ibaraki,2021.03.12,15.853334
9,41,Ibaraki,2021.03.13,8.9175005
21,32,Ibaraki,2021.03.14,21.259636
18,32,Ibaraki,2021.03.15,18.222546
22,32,Ibaraki,2021.03.16,22.272001
15,32,Ibaraki,2021.03.17,15.185455
19,32,Ibaraki,2021.03.18,19.234911
10,32,Ibaraki,2021.03.19,10.123637
5,32,Ibaraki,2021.03.20,5.0618186
11,18,Ibaraki,2021.03.21,10.600616
9,18,Ibaraki,2021.03.22,8.6732311
12,18,Ibaraki,2021.03.23,11.564309
8,18,Ibaraki,2021.03.24,7.7095389
9,18,Ibaraki,2021.03.25,8.6732311
8,18,Ibaraki,2021.03.26,7.7095389
8,18,Ibaraki,2021.03.27,7.7095389
5,16,Ibaraki,2021.03.28,5.0618186
10,16,Ibaraki,2021.03.29,10.123637
10,16,Ibaraki,2021.03.30,10.123637
7,16,Ibaraki,2021.03.31,7.0865459
10,16,Ibaraki,2021.04.01,10.123637
8,16,Ibaraki,2021.04.02,8.0989094
5,16,Ibaraki,2021.04.03,5.0618186
6,11,Ibaraki,2021.04.04,5.7420001
3,11,Ibaraki,2021.04.05,2.8710001
5,11,Ibaraki,2021.04.06,4.7850003
5,11,Ibaraki,2021.04.07,4.7850003
8,11,Ibaraki,2021.04.08,7.6560001
6,11,Ibaraki,2021.04.09,5.7420001
7,11,Ibaraki,2021.04.10,6.6989999
6,8,Ibaraki,2021.04.11,6.186667
8,8,Ibaraki,2021.04.12,8.248889
3,8,Ibaraki,2021.04.13,3.0933335
3,8,Ibaraki,2021.04.14,3.0933335
3,8,Ibaraki,2021.04.15,3.0933335
2,8,Ibaraki,2021.04.16,2.0622222
2,8,Ibaraki,2021.04.17,2.0622222
7,12,Ibaraki,2021.04.18,6.9600005
5,12,Ibaraki,2021.04.19,4.9714289
6,12,Ibaraki,2021.04.20,5.9657145
6,12,Ibaraki,2021.04.21,5.9657145
7,12,Ibaraki,2021.04.22,6.9600005
8,12,Ibaraki,2021.04.23,7.9542861
3,12,Ibaraki,2021.04.24,2.9828572
5,6,Ibaraki,2021.04.25,5.8000002
4,6,Ibaraki,2021.04.26,4.6399999
4,6,Ibaraki,2021.04.27,4.6399999
1,6,Ibaraki,2021.04.28,1.16
1,6,Ibaraki,2021.04.29,1.16
1,6,Ibaraki,2021.04.30,1.16
2,6,Ibaraki,2021.05.01,2.3199999
2,5,Ibaraki,2021.05.02,2.0470591
4,5,Ibaraki,2021.05.03,4.0941181
1,5,Ibaraki,2021.05.04,1.0235295
3,5,Ibaraki,2021.05.05,3.0705886
2,5,Ibaraki,2021.05.06,2.0470591
3,5,Ibaraki,2021.05.07,3.0705886
2,5,Ibaraki,2021.05.08,2.0470591
2,3,Ibaraki,2021.05.09,1.7400001
1,3,Ibaraki,2021.05.10,.87000006
2,3,Ibaraki,2021.05.11,1.7400001
1,3,Ibaraki,2021.05.12,.87000006
0,3,Ibaraki,2021.05.13,0
3,3,Ibaraki,2021.05.14,2.6100001
3,3,Ibaraki,2021.05.15,2.6100001
1,1,Ibaraki,2021.05.16,1.74
0,1,Ibaraki,2021.05.17,0
1,1,Ibaraki,2021.05.18,1.74
0,1,Ibaraki,2021.05.19,0
0,1,Ibaraki,2021.05.20,0
0,1,Ibaraki,2021.05.21,0
0,1,Ibaraki,2021.05.22,0
1,6,Ibaraki,2021.05.23,1.16
4,6,Ibaraki,2021.05.24,4.6399999
4,6,Ibaraki,2021.05.25,4.6399999
2,6,Ibaraki,2021.05.26,2.3199999
2,6,Ibaraki,2021.05.27,2.3199999
3,6,Ibaraki,2021.05.28,3.4800003
2,6,Ibaraki,2021.05.29,2.3199999
1,4,Ibaraki,2021.05.30,1.2654546
3,4,Ibaraki,2021.05.31,3.7963638
2,4,Ibaraki,2021.06.01,2.5309093
2,4,Ibaraki,2021.06.02,2.5309093
2,4,Ibaraki,2021.06.03,2.5309093
0,4,Ibaraki,2021.06.04,0
1,4,Ibaraki,2021.06.05,1.2654546
0,1,Ibaraki,2021.06.06,0
1,1,Ibaraki,2021.06.07,.69600004
2,1,Ibaraki,2021.06.08,1.3920001
1,1,Ibaraki,2021.06.09,.69600004
0,1,Ibaraki,2021.06.10,0
1,1,Ibaraki,2021.06.11,.69600004
0,1,Ibaraki,2021.06.12,0
0,2,Ibaraki,2021.06.13,0
1,2,Ibaraki,2021.06.14,1.16
1,2,Ibaraki,2021.06.15,1.16
0,2,Ibaraki,2021.06.16,0
2,2,Ibaraki,2021.06.17,2.3199999
2,2,Ibaraki,2021.06.18,2.3199999
0,2,Ibaraki,2021.06.19,0
1,2,Ibaraki,2021.06.20,1.16
0,2,Ibaraki,2021.06.21,0
1,2,Ibaraki,2021.06.22,1.16
2,2,Ibaraki,2021.06.23,2.3199999
1,2,Ibaraki,2021.06.24,1.16
1,2,Ibaraki,2021.06.25,1.16
0,2,Ibaraki,2021.06.26,0
2,2,Ibaraki,2021.06.27,1.9885715
1,2,Ibaraki,2021.06.28,.99428576
1,2,Ibaraki,2021.06.29,.99428576
1,2,Ibaraki,2021.06.30,.99428576
2,2,Ibaraki,2021.07.01,1.9885715
0,2,Ibaraki,2021.07.02,0
0,2,Ibaraki,2021.07.03,0
35,2,Ibaraki,2021.07.04,1.2241206
26,2,Ibaraki,2021.07.05,.90934676
0,2,Ibaraki,2021.07.06,0
63,2,Ibaraki,2021.07.07,2.2034173
25,2,Ibaraki,2021.07.08,.87437189
13,2,Ibaraki,2021.07.09,.45467338
37,2,Ibaraki,2021.07.10,1.2940704
12,1,Ibaraki,2021.07.11,.46921349
25,1,Ibaraki,2021.07.12,.9775281
13,1,Ibaraki,2021.07.13,.50831461
26,1,Ibaraki,2021.07.14,1.0166292
13,1,Ibaraki,2021.07.15,.50831461
0,1,Ibaraki,2021.07.16,0
0,1,Ibaraki,2021.07.17,0
12,1,Ibaraki,2021.07.18,.32372096
26,1,Ibaraki,2021.07.19,.70139539
0,1,Ibaraki,2021.07.20,0
39,1,Ibaraki,2021.07.21,1.0520931
40,1,Ibaraki,2021.07.22,1.0790699
0,1,Ibaraki,2021.07.23,0
12,1,Ibaraki,2021.07.24,.32372096
23,1,Ibaraki,2021.07.25,1.3800001
0,1,Ibaraki,2021.07.26,0
11,1,Ibaraki,2021.07.27,.66000009
12,1,Ibaraki,2021.07.28,.72000009
0,1,Ibaraki,2021.07.29,0
12,1,Ibaraki,2021.07.30,.72000009
0,1,Ibaraki,2021.07.31,0
12,2,Ibaraki,2021.08.01,.69600004
12,2,Ibaraki,2021.08.02,.69600004
24,2,Ibaraki,2021.08.03,1.3920001
25,2,Ibaraki,2021.08.04,1.4500002
12,2,Ibaraki,2021.08.05,.69600004
35,2,Ibaraki,2021.08.06,2.0300002
0,2,Ibaraki,2021.08.07,0
11,1,Ibaraki,2021.08.08,.41161296
0,1,Ibaraki,2021.08.09,0
24,1,Ibaraki,2021.08.10,.89806461
23,1,Ibaraki,2021.08.11,.86064523
35,1,Ibaraki,2021.08.12,1.3096776
0,1,Ibaraki,2021.08.13,0
0,1,Ibaraki,2021.08.14,0
22,2,Ibaraki,2021.08.15,.90070587
33,2,Ibaraki,2021.08.16,1.3510588
33,2,Ibaraki,2021.08.17,1.3510588
24,2,Ibaraki,2021.08.18,.98258823
24,2,Ibaraki,2021.08.19,.98258823
23,2,Ibaraki,2021.08.20,.94164711
11,2,Ibaraki,2021.08.21,.45035294
0,2,Ibaraki,2021.08.22,0
31,2,Ibaraki,2021.08.23,1.6222557
30,2,Ibaraki,2021.08.24,1.569925
24,2,Ibaraki,2021.08.25,1.2559398
36,2,Ibaraki,2021.08.26,1.8839099
0,2,Ibaraki,2021.08.27,0
12,2,Ibaraki,2021.08.28,.62796992
12,2,Ibaraki,2021.08.29,.58000004
36,2,Ibaraki,2021.08.30,1.7400001
24,2,Ibaraki,2021.08.31,1.1600001
24,2,Ibaraki,2021.09.01,1.1600001
24,2,Ibaraki,2021.09.02,1.1600001
12,2,Ibaraki,2021.09.03,.58000004
12,2,Ibaraki,2021.09.04,.58000004
0,2,Ibaraki,2021.09.05,0
24,2,Ibaraki,2021.09.06,1.0989475
36,2,Ibaraki,2021.09.07,1.6484213
57,2,Ibaraki,2021.09.08,2.6100004
23,2,Ibaraki,2021.09.09,1.0531579
0,2,Ibaraki,2021.09.10,0
12,2,Ibaraki,2021.09.11,.54947376
0,3,Ibaraki,2021.09.12,0
49,3,Ibaraki,2021.09.13,2.4360001
35,3,Ibaraki,2021.09.14,1.7400001
0,3,Ibaraki,2021.09.15,0
12,3,Ibaraki,2021.09.16,.59657151
58,3,Ibaraki,2021.09.17,2.8834288
56,3,Ibaraki,2021.09.18,2.7840002
0,4,Ibaraki,2021.09.19,0
60,4,Ibaraki,2021.09.20,2.6514287
74,4,Ibaraki,2021.09.21,3.2700953
60,4,Ibaraki,2021.09.22,2.6514287
49,4,Ibaraki,2021.09.23,2.1653335
24,4,Ibaraki,2021.09.24,1.0605716
48,4,Ibaraki,2021.09.25,2.1211431
36,3,Ibaraki,2021.09.26,1.6412228
25,3,Ibaraki,2021.09.27,1.139738
0,3,Ibaraki,2021.09.28,0
24,3,Ibaraki,2021.09.29,1.0941485
59,3,Ibaraki,2021.09.30,2.6897819
24,3,Ibaraki,2021.10.01,1.0941485
61,3,Ibaraki,2021.10.02,2.7809608
73,3,Ibaraki,2021.10.03,2.9200003
38,3,Ibaraki,2021.10.04,1.5200001
13,3,Ibaraki,2021.10.05,.5200001
13,3,Ibaraki,2021.10.06,.5200001
37,3,Ibaraki,2021.10.07,1.4800001
51,3,Ibaraki,2021.10.08,2.0400002
36,3,Ibaraki,2021.10.09,1.4400002
60,3,Ibaraki,2021.10.10,2.8216219
37,3,Ibaraki,2021.10.11,1.7400001
0,3,Ibaraki,2021.10.12,0
0,3,Ibaraki,2021.10.13,0
0,3,Ibaraki,2021.10.14,0
25,3,Ibaraki,2021.10.15,1.1756757
100,3,Ibaraki,2021.10.16,4.702703
37,3,Ibaraki,2021.10.17,1.4800001
53,3,Ibaraki,2021.10.18,2.1200001
13,3,Ibaraki,2021.10.19,.5200001
53,3,Ibaraki,2021.10.20,2.1200001
39,3,Ibaraki,2021.10.21,1.5600002
39,3,Ibaraki,2021.10.22,1.5600002
27,3,Ibaraki,2021.10.23,1.08
38,3,Ibaraki,2021.10.24,1.4914286
13,3,Ibaraki,2021.10.25,.51022553
25,3,Ibaraki,2021.10.26,.98120302
50,3,Ibaraki,2021.10.27,1.962406
51,3,Ibaraki,2021.10.28,2.0016541
37,3,Ibaraki,2021.10.29,1.4521804
52,3,Ibaraki,2021.10.30,2.0409021
23,3,Ibaraki,2021.10.31,.92710429
61,3,Ibaraki,2021.11.01,2.4588418
0,3,Ibaraki,2021.11.02,0
62,3,Ibaraki,2021.11.03,2.4991505
37,3,Ibaraki,2021.11.04,1.4914285
50,3,Ibaraki,2021.11.05,2.015444
26,3,Ibaraki,2021.11.06,1.048031
13,2,Ibaraki,2021.11.07,.56198758
37,2,Ibaraki,2021.11.08,1.5995032
24,2,Ibaraki,2021.11.09,1.0375155
37,2,Ibaraki,2021.11.10,1.5995032
12,2,Ibaraki,2021.11.11,.51875776
12,2,Ibaraki,2021.11.12,.51875776
26,2,Ibaraki,2021.11.13,1.1239752
75,3,Ibaraki,2021.11.14,2.5339806
36,3,Ibaraki,2021.11.15,1.2163107
36,3,Ibaraki,2021.11.16,1.2163107
49,3,Ibaraki,2021.11.17,1.655534
26,3,Ibaraki,2021.11.18,.87844664
12,3,Ibaraki,2021.11.19,.40543693
75,3,Ibaraki,2021.11.20,2.5339806
12,2,Ibaraki,2021.11.21,.47725716
12,2,Ibaraki,2021.11.22,.47725716
37,2,Ibaraki,2021.11.23,1.471543
25,2,Ibaraki,2021.11.24,.99428576
38,2,Ibaraki,2021.11.25,1.5113144
38,2,Ibaraki,2021.11.26,1.5113144
13,2,Ibaraki,2021.11.27,.51702857
25,2,Ibaraki,2021.11.28,.98863643
0,2,Ibaraki,2021.11.29,0
13,2,Ibaraki,2021.11.30,.5140909
49,2,Ibaraki,2021.12.01,1.9377273
39,2,Ibaraki,2021.12.02,1.5422728
25,2,Ibaraki,2021.12.03,.98863643
25,2,Ibaraki,2021.12.04,.98863643
25,1,Ibaraki,2021.12.05,.86138618
13,1,Ibaraki,2021.12.06,.44792083
0,1,Ibaraki,2021.12.07,0
12,1,Ibaraki,2021.12.08,.41346535
25,1,Ibaraki,2021.12.09,.86138618
13,1,Ibaraki,2021.12.10,.44792083
13,1,Ibaraki,2021.12.11,.44792083
12,1,Ibaraki,2021.12.12,.55680001
25,1,Ibaraki,2021.12.13,1.16
12,1,Ibaraki,2021.12.14,.55680001
26,1,Ibaraki,2021.12.15,1.2064002
0,1,Ibaraki,2021.12.16,0
0,1,Ibaraki,2021.12.17,0
0,1,Ibaraki,2021.12.18,0
0,1,Ibaraki,2021.12.19,0
38,1,Ibaraki,2021.12.20,1.0495239
0,1,Ibaraki,2021.12.21,0
38,1,Ibaraki,2021.12.22,1.0495239
24,1,Ibaraki,2021.12.23,.66285717
13,1,Ibaraki,2021.12.24,.35904762
13,1,Ibaraki,2021.12.25,.35904762
38,2,Ibaraki,2021.12.26,1.5932531
26,2,Ibaraki,2021.12.27,1.0901206
0,2,Ibaraki,2021.12.28,0
27,2,Ibaraki,2021.12.29,1.1320484
40,2,Ibaraki,2021.12.30,1.6771086
23,2,Ibaraki,2021.12.31,.96433747
12,2,Ibaraki,2022.01.01,.50313258
0,0,Ishikawa,2017.12.31,0
0,0,Ishikawa,2018.01.01,0
0,0,Ishikawa,2018.01.02,0
0,0,Ishikawa,2018.01.03,0
0,0,Ishikawa,2018.01.04,0
0,0,Ishikawa,2018.01.05,0
0,0,Ishikawa,2018.01.06,0
0,1,Ishikawa,2018.01.07,0
3,1,Ishikawa,2018.01.08,3.5679011
0,1,Ishikawa,2018.01.09,0
0,1,Ishikawa,2018.01.10,0
0,1,Ishikawa,2018.01.11,0
0,1,Ishikawa,2018.01.12,0
0,1,Ishikawa,2018.01.13,0
0,2,Ishikawa,2018.01.14,0
3,2,Ishikawa,2018.01.15,3.5679011
0,2,Ishikawa,2018.01.16,0
0,2,Ishikawa,2018.01.17,0
0,2,Ishikawa,2018.01.18,0
0,2,Ishikawa,2018.01.19,0
3,2,Ishikawa,2018.01.20,3.5679011
3,4,Ishikawa,2018.01.21,3.0582011
5,4,Ishikawa,2018.01.22,5.0970016
0,4,Ishikawa,2018.01.23,0
0,4,Ishikawa,2018.01.24,0
3,4,Ishikawa,2018.01.25,3.0582011
0,4,Ishikawa,2018.01.26,0
3,4,Ishikawa,2018.01.27,3.0582011
0,1,Ishikawa,2018.01.28,0
0,1,Ishikawa,2018.01.29,0
0,1,Ishikawa,2018.01.30,0
0,1,Ishikawa,2018.01.31,0
0,1,Ishikawa,2018.02.01,0
3,1,Ishikawa,2018.02.02,3.5679011
0,1,Ishikawa,2018.02.03,0
3,4,Ishikawa,2018.02.04,2.5185184
5,4,Ishikawa,2018.02.05,4.1975307
3,4,Ishikawa,2018.02.06,2.5185184
3,4,Ishikawa,2018.02.07,2.5185184
0,4,Ishikawa,2018.02.08,0
0,4,Ishikawa,2018.02.09,0
3,4,Ishikawa,2018.02.10,2.5185184
0,5,Ishikawa,2018.02.11,0
3,5,Ishikawa,2018.02.12,2.5485008
0,5,Ishikawa,2018.02.13,0
3,5,Ishikawa,2018.02.14,2.5485008
6,5,Ishikawa,2018.02.15,5.0970016
3,5,Ishikawa,2018.02.16,2.5485008
6,5,Ishikawa,2018.02.17,5.0970016
5,13,Ishikawa,2018.02.18,4.831533
9,13,Ishikawa,2018.02.19,8.6967592
3,13,Ishikawa,2018.02.20,2.8989198
8,13,Ishikawa,2018.02.21,7.730453
17,13,Ishikawa,2018.02.22,16.427212
6,13,Ishikawa,2018.02.23,5.7978396
0,13,Ishikawa,2018.02.24,0
0,20,Ishikawa,2018.02.25,0
17,20,Ishikawa,2018.02.26,16.174486
14,20,Ishikawa,2018.02.27,13.320165
11,20,Ishikawa,2018.02.28,10.465843
11,20,Ishikawa,2018.03.01,10.465843
14,20,Ishikawa,2018.03.02,13.320165
8,20,Ishikawa,2018.03.03,7.6115227
14,30,Ishikawa,2018.03.04,13.500168
14,30,Ishikawa,2018.03.05,13.500168
14,30,Ishikawa,2018.03.06,13.500168
19,30,Ishikawa,2018.03.07,18.321655
14,30,Ishikawa,2018.03.08,13.500168
17,30,Ishikawa,2018.03.09,16.393061
19,30,Ishikawa,2018.03.10,18.321655
16,100,Ishikawa,2018.03.11,15.470574
33,100,Ishikawa,2018.03.12,31.908058
100,100,Ishikawa,2018.03.13,96.691086
70,100,Ishikawa,2018.03.14,67.683762
72,100,Ishikawa,2018.03.15,69.617584
30,100,Ishikawa,2018.03.16,29.007326
48,100,Ishikawa,2018.03.17,46.41172
55,53,Ishikawa,2018.03.18,53.063431
24,53,Ishikawa,2018.03.19,23.154951
22,53,Ishikawa,2018.03.20,21.225372
32,53,Ishikawa,2018.03.21,30.873268
24,53,Ishikawa,2018.03.22,23.154951
16,53,Ishikawa,2018.03.23,15.436634
23,53,Ishikawa,2018.03.24,22.190163
28,46,Ishikawa,2018.03.25,27.192053
27,46,Ishikawa,2018.03.26,26.220909
19,46,Ishikawa,2018.03.27,18.45175
30,46,Ishikawa,2018.03.28,29.134344
16,46,Ishikawa,2018.03.29,15.538316
26,46,Ishikawa,2018.03.30,25.249763
23,46,Ishikawa,2018.03.31,22.336329
19,25,Ishikawa,2018.04.01,18.029289
25,25,Ishikawa,2018.04.02,23.722748
8,25,Ishikawa,2018.04.03,7.591279
22,25,Ishikawa,2018.04.04,20.876019
6,25,Ishikawa,2018.04.05,5.6934595
6,25,Ishikawa,2018.04.06,5.6934595
8,25,Ishikawa,2018.04.07,7.591279
5,18,Ishikawa,2018.04.08,4.7927036
17,18,Ishikawa,2018.04.09,16.295191
9,18,Ishikawa,2018.04.10,8.6268654
11,18,Ishikawa,2018.04.11,10.543948
12,18,Ishikawa,2018.04.12,11.502488
0,18,Ishikawa,2018.04.13,0
13,18,Ishikawa,2018.04.14,12.461028
10,23,Ishikawa,2018.04.15,9.6543207
11,23,Ishikawa,2018.04.16,10.619753
9,23,Ishikawa,2018.04.17,8.6888885
8,23,Ishikawa,2018.04.18,7.7234564
14,23,Ishikawa,2018.04.19,13.516049
6,23,Ishikawa,2018.04.20,5.7925925
27,23,Ishikawa,2018.04.21,26.066666
5,19,Ishikawa,2018.04.22,4.9123282
14,19,Ishikawa,2018.04.23,13.754519
16,19,Ishikawa,2018.04.24,15.71945
8,19,Ishikawa,2018.04.25,7.859725
0,19,Ishikawa,2018.04.26,0
12,19,Ishikawa,2018.04.27,11.789587
14,19,Ishikawa,2018.04.28,13.754519
8,11,Ishikawa,2018.04.29,7.8493824
5,11,Ishikawa,2018.04.30,4.9058642
3,11,Ishikawa,2018.05.01,2.9435184
5,11,Ishikawa,2018.05.02,4.9058642
3,11,Ishikawa,2018.05.03,2.9435184
5,11,Ishikawa,2018.05.04,4.9058642
11,11,Ishikawa,2018.05.05,10.792901
5,5,Ishikawa,2018.05.06,4.4598765
0,5,Ishikawa,2018.05.07,0
0,5,Ishikawa,2018.05.08,0
0,5,Ishikawa,2018.05.09,0
3,5,Ishikawa,2018.05.10,2.675926
6,5,Ishikawa,2018.05.11,5.3518519
6,5,Ishikawa,2018.05.12,5.3518519
3,9,Ishikawa,2018.05.13,2.675926
6,9,Ishikawa,2018.05.14,5.3518519
3,9,Ishikawa,2018.05.15,2.675926
11,9,Ishikawa,2018.05.16,9.8117285
5,9,Ishikawa,2018.05.17,4.4598765
5,9,Ishikawa,2018.05.18,4.4598765
3,9,Ishikawa,2018.05.19,2.675926
3,14,Ishikawa,2018.05.20,2.8273933
14,14,Ishikawa,2018.05.21,13.194503
11,14,Ishikawa,2018.05.22,10.367109
5,14,Ishikawa,2018.05.23,4.7123222
6,14,Ishikawa,2018.05.24,5.6547866
3,14,Ishikawa,2018.05.25,2.8273933
11,14,Ishikawa,2018.05.26,10.367109
0,9,Ishikawa,2018.05.27,0
16,9,Ishikawa,2018.05.28,15.569023
6,9,Ishikawa,2018.05.29,5.8383837
8,9,Ishikawa,2018.05.30,7.7845116
0,9,Ishikawa,2018.05.31,0
0,9,Ishikawa,2018.06.01,0
3,9,Ishikawa,2018.06.02,2.9191918
3,5,Ishikawa,2018.06.03,2.675926
8,5,Ishikawa,2018.06.04,7.1358023
0,5,Ishikawa,2018.06.05,0
6,5,Ishikawa,2018.06.06,5.3518519
3,5,Ishikawa,2018.06.07,2.675926
0,5,Ishikawa,2018.06.08,0
0,5,Ishikawa,2018.06.09,0
0,1,Ishikawa,2018.06.10,0
0,1,Ishikawa,2018.06.11,0
0,1,Ishikawa,2018.06.12,0
0,1,Ishikawa,2018.06.13,0
0,1,Ishikawa,2018.06.14,0
3,1,Ishikawa,2018.06.15,3.5679011
0,1,Ishikawa,2018.06.16,0
0,1,Ishikawa,2018.06.17,0
0,1,Ishikawa,2018.06.18,0
0,1,Ishikawa,2018.06.19,0
0,1,Ishikawa,2018.06.20,0
0,1,Ishikawa,2018.06.21,0
0,1,Ishikawa,2018.06.22,0
5,1,Ishikawa,2018.06.23,3.5679011
3,2,Ishikawa,2018.06.24,2.3786011
3,2,Ishikawa,2018.06.25,2.3786011
0,2,Ishikawa,2018.06.26,0
3,2,Ishikawa,2018.06.27,2.3786011
0,2,Ishikawa,2018.06.28,0
0,2,Ishikawa,2018.06.29,0
0,2,Ishikawa,2018.06.30,0
0,1,Ishikawa,2018.07.01,0
31,1,Ishikawa,2018.07.02,3.5679014
0,1,Ishikawa,2018.07.03,0
0,1,Ishikawa,2018.07.04,0
0,1,Ishikawa,2018.07.05,0
0,1,Ishikawa,2018.07.06,0
0,1,Ishikawa,2018.07.07,0
0,1,Ishikawa,2018.07.08,0
0,1,Ishikawa,2018.07.09,0
0,1,Ishikawa,2018.07.10,0
0,1,Ishikawa,2018.07.11,0
0,1,Ishikawa,2018.07.12,0
0,1,Ishikawa,2018.07.13,0
32,1,Ishikawa,2018.07.14,3.5679009
0,1,Ishikawa,2018.07.15,0
0,1,Ishikawa,2018.07.16,0
33,1,Ishikawa,2018.07.17,3.5679009
0,1,Ishikawa,2018.07.18,0
0,1,Ishikawa,2018.07.19,0
0,1,Ishikawa,2018.07.20,0
0,1,Ishikawa,2018.07.21,0
32,3,Ishikawa,2018.07.22,2.6551824
32,3,Ishikawa,2018.07.23,2.6551824
0,3,Ishikawa,2018.07.24,0
0,3,Ishikawa,2018.07.25,0
33,3,Ishikawa,2018.07.26,2.7381568
32,3,Ishikawa,2018.07.27,2.6551824
0,3,Ishikawa,2018.07.28,0
31,2,Ishikawa,2018.07.29,2.4044549
0,2,Ishikawa,2018.07.30,0
31,2,Ishikawa,2018.07.31,2.4044549
0,2,Ishikawa,2018.08.01,0
30,2,Ishikawa,2018.08.02,2.3268919
0,2,Ishikawa,2018.08.03,0
0,2,Ishikawa,2018.08.04,0
62,2,Ishikawa,2018.08.05,4.8617558
0,2,Ishikawa,2018.08.06,0
29,2,Ishikawa,2018.08.07,2.2740471
0,2,Ishikawa,2018.08.08,0
0,2,Ishikawa,2018.08.09,0
0,2,Ishikawa,2018.08.10,0
0,2,Ishikawa,2018.08.11,0
0,1,Ishikawa,2018.08.12,0
0,1,Ishikawa,2018.08.13,0
0,1,Ishikawa,2018.08.14,0
60,1,Ishikawa,2018.08.15,3.5679011
0,1,Ishikawa,2018.08.16,0
0,1,Ishikawa,2018.08.17,0
0,1,Ishikawa,2018.08.18,0
32,2,Ishikawa,2018.08.19,2.4292092
31,2,Ishikawa,2018.08.20,2.3532965
31,2,Ishikawa,2018.08.21,2.3532965
0,2,Ishikawa,2018.08.22,0
0,2,Ishikawa,2018.08.23,0
0,2,Ishikawa,2018.08.24,0
0,2,Ishikawa,2018.08.25,0
0,0,Ishikawa,2018.08.26,0
0,0,Ishikawa,2018.08.27,0
0,0,Ishikawa,2018.08.28,0
0,0,Ishikawa,2018.08.29,0
0,0,Ishikawa,2018.08.30,0
0,0,Ishikawa,2018.08.31,0
0,0,Ishikawa,2018.09.01,0
0,1,Ishikawa,2018.09.02,0
32,1,Ishikawa,2018.09.03,3.5679009
0,1,Ishikawa,2018.09.04,0
0,1,Ishikawa,2018.09.05,0
0,1,Ishikawa,2018.09.06,0
0,1,Ishikawa,2018.09.07,0
0,1,Ishikawa,2018.09.08,0
0,1,Ishikawa,2018.09.09,0
32,1,Ishikawa,2018.09.10,3.5679009
0,1,Ishikawa,2018.09.11,0
0,1,Ishikawa,2018.09.12,0
0,1,Ishikawa,2018.09.13,0
0,1,Ishikawa,2018.09.14,0
0,1,Ishikawa,2018.09.15,0
0,1,Ishikawa,2018.09.16,0
0,1,Ishikawa,2018.09.17,0
0,1,Ishikawa,2018.09.18,0
0,1,Ishikawa,2018.09.19,0
0,1,Ishikawa,2018.09.20,0
32,1,Ishikawa,2018.09.21,3.5679009
0,1,Ishikawa,2018.09.22,0
0,3,Ishikawa,2018.09.23,0
62,3,Ishikawa,2018.09.24,5.1846066
0,3,Ishikawa,2018.09.25,0
66,3,Ishikawa,2018.09.26,5.5190973
0,3,Ishikawa,2018.09.27,0
0,3,Ishikawa,2018.09.28,0
0,3,Ishikawa,2018.09.29,0
0,4,Ishikawa,2018.09.30,0
64,4,Ishikawa,2018.10.01,5.6731849
33,4,Ishikawa,2018.10.02,2.9252357
33,4,Ishikawa,2018.10.03,2.9252357
0,4,Ishikawa,2018.10.04,0
0,4,Ishikawa,2018.10.05,0
31,4,Ishikawa,2018.10.06,2.7479489
0,1,Ishikawa,2018.10.07,0
32,1,Ishikawa,2018.10.08,1.8122673
31,1,Ishikawa,2018.10.09,1.755634
0,1,Ishikawa,2018.10.10,0
0,1,Ishikawa,2018.10.11,0
0,1,Ishikawa,2018.10.12,0
0,1,Ishikawa,2018.10.13,0
34,2,Ishikawa,2018.10.14,3.6211536
0,2,Ishikawa,2018.10.15,0
0,2,Ishikawa,2018.10.16,0
33,2,Ishikawa,2018.10.17,3.5146492
0,2,Ishikawa,2018.10.18,0
0,2,Ishikawa,2018.10.19,0
0,2,Ishikawa,2018.10.20,0
35,5,Ishikawa,2018.10.21,2.6569476
